X ; page web bn:00080778n ; navigateur bn:00013447n ; serveur web bn:02705179n ; fichier bn:00021475n ; client bn:00019764n ; base de donnée bn:00025333n ; donnée bn:00025314n ; php bn:01753580n ; javascript bn:00055423n ; code bn:00020354n ; texte bn:00076732n ; concerner bn:00083240v ; commentaire bn:00020978n ; délimiter bn:00086464v ; gras bn:00011848n ; fois bn:00032768n ; lien hypertextes bn:00045513n ; url bn:00079080n ; case à cocher bn:03157691n ; post bn:01500184n ; nombre bn:00058285n ; text bn:14981519n ; sélectionner bn:00084931v ; langage bn:00049910n ; zones bn:00005513n ; utilisateur bn:00079373n ; affectation bn:02806034n ; syntaxe bn:00062118n ; case bn:04777941n ; associer bn:00082868v ; personne bn:00046516n ; structure de contrôle bn:00047734n ; définition bn:00025928n ; méthode post bn:00045088n ; fermeture bn:16858148n ; passwd bn:14874750n ; machine bn:00054050n ; mysql bn:01225760n ; salaire bn:15928884n ; jour bn:00000086n ; programmation bn:00021493n ; site bn:00047172n ; types bn:00016413n ; session bn:03751534n ; entités bn:00031027n ; côté serveur bn:03816678n ; langage de script bn:01431715n ; internet bn:00024712n ; avoir accès bn:00082209v ; système bn:15125301n ; valeur par défaut bn:03854990n ; menu bn:00021485n ; afficher bn:00087013v ; nécessaire bn:00107182a ; serveur bn:00044916n ; class bn:03598962n ; composer bn:14766022n ; chaîne bn:00074685n ; helvetica bn:00043646n ; côté client bn:03163702n ; list bn:04720346n ; mode bn:00033729n ; configuration bn:03088982n ; xml bn:02771436n ; web bn:00080772n ; méthode bn:01641329n ; bits bn:00010731n ; conditionnelle bn:00100214a ; foreach bn:03463379n ; pouvoir bn:00084450v ; mot bn:00081546n ; information bn:00046705n ; varchar bn:01838409n ; timestamp bn:03603649n ; easyphp bn:14837849n ; casse bn:03225002n ; sauvegarder bn:00093281v ; insert bn:03795444n ; pouvoir bn:00084451v ; impossible bn:00104687a ; fonctionnalité bn:00036836n ; couleurs bn:00020726n ; bienvenue bn:00080852n ; id bn:03885719n ; paris bn:00015540n ; france bn:00036202n ; programmation web bn:03446093n ; interpréter bn:00089840v ; opérateurs bn:16281811n ; pointeur bn:03222272n ; cle bn:04756252n ; classes bn:03608262n ; header bn:00043309n ; visiteur bn:03106425n ; null bn:15898583n ; echo bn:03626250n ; positionnement bn:00030615n ; exe bn:14503132n ; rue bn:00074595n ; thomas bn:00005240n ; doctype bn:15839327n ; file bn:00065682n ; mysqli bn:01438356n ; attribut bn:00007068n ; moteur bn:00030850n ; transaction bn:01403911n ; valeur bn:00079508n ; exception bn:00032118n ; head bn:02338897n ; wamp bn:01708928n ; symfony bn:02798620n ; inverse bn:00056301n ; info bn:00046698n ; realisateur bn:00027369n ; généralité bn:00041249n ; autre bn:00108013a
helvetica bn:00043646n ; 0.00237248 ; 0.00576369 ; 0.00075643 ; 0.00421053 ; 0.0122699 ; 0.00757576 ; 0.0075188 ; 0.00816327 ; 0.000875274 ; 0.037037 ; 0.00211193 ; 0.00228311 ; 0.00169492 ; 0.00588235 ; 0.0344828 ; 0.000856164 ; 0.00157233 ; 0.00137741 ; 0.00980392 ; 0.00473934 ; 0.0263158 ; 0.00110497 ; 0.111111 ; 0.00757576 ; 0.0625 ; 0.00220022 ; 0.0104167 ; 0.0027248 ; 0.0035461 ; 0.00131752 ; 0.00934579 ; 0.00198216 ; 0.00125707 ; 0.00239808 ; 0.0027027 ; 0.2 ; 0.00520833 ; 0.00484262 ; 0.2 ; 0.00917431 ; 0.00125156 ; 0.0040568 ; 0.0129032 ; 0.015873 ; 0.0052356 ; 0.00185874 ; 0.025974 ; 0.00296736 ; 0.0588235 ; 0.00156495 ; 0.00173913 ; 0.03125 ; 0.00900901 ; 0.0588235 ; 0.00129366 ; 0.00900901 ; 0.0153846 ; 0.125 ; 1 ; 0.00322061 ; 0.01 ; 0.00204708 ; 0.00520833 ; 0.0178571 ; 0.0163934 ; 0.002331 ; 0.0172414 ; 0.0166667 ; 0.00198807 ; 0.0588235 ; 0.00230415 ; 0.0163934 ; 0.0163934 ; 0.0169492 ; 0.0588235 ; 0.0333333 ; 0.00826446 ; 0.00829876 ; 0.333333 ; 0.0322581 ; 0.0588235 ; 0.00266667 ; 0.111111 ; 0.00584795 ; 0.111111 ; 0.111111 ; 0.0588235 ; 0.111111 ; 0.111111 ; 0.0333333 ; 0.010101 ; 0.00469484 ; 0.0166667 ; 0.0357143 ; 0.030303 ; 0.0588235 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.0384615 ; 0.0212766 ; 0.25 ; 0.0588235 ; 0.0166667 ; 0.111111 ; 0.030303 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
côté client bn:03163702n ; 0.736655 ; 0.034188 ; 0.234871 ; 0.0568949 ; 0.0813793 ; 0.0415512 ; 0.0217096 ; 0.0383693 ; 0.147709 ; 0.00622084 ; 0.28 ; 0.291819 ; 0.0558464 ; 0.0881543 ; 0.00620155 ; 0.142492 ; 0.0536913 ; 0.194124 ; 0.0403531 ; 0.127568 ; 0.0234949 ; 0.171275 ; 0.0064 ; 0.0217391 ; 0.0251177 ; 0.293322 ; 0.0409731 ; 0.097166 ; 0.0763723 ; 0.190846 ; 0.0225035 ; 0.147887 ; 0.187332 ; 0.065776 ; 0.0334029 ; 0.00321027 ; 0.618357 ; 0.247286 ; 0.00644122 ; 0.170153 ; 0.0923788 ; 0.119598 ; 0.182927 ; 0.099839 ; 0.0813333 ; 0.577138 ; 0.0234604 ; 0.421515 ; 0.0127186 ; 0.212909 ; 0.1137 ; 0.10306 ; 0.0457797 ; 0.0127186 ; 0.0942655 ; 0.0457797 ; 0.0490046 ; 0.0127186 ; 0.00322061 ; 1 ; 0.0434783 ; 0.31631 ; 0.0797872 ; 0.089153 ; 0.0966184 ; 0.0606673 ; 0.0495356 ; 0.0493827 ; 0.114087 ; 0.0127186 ; 0.335426 ; 0.0493066 ; 0.0493066 ; 0.049459 ; 0.0257649 ; 0.0966184 ; 0.193237 ; 0.074813 ; 0.00322061 ; 0.0251969 ; 0.0257649 ; 0.137143 ; 0.0128824 ; 0.088033 ; 0.0064 ; 0.0064 ; 0.0127186 ; 0.0064 ; 0.0064 ; 0.0466989 ; 0.0112518 ; 0.156944 ; 0.0493827 ; 0.0479876 ; 0.0124031 ; 0.0257649 ; 0.00322061 ; 0.0064 ; 0.0064 ; 0.00322061 ; 0.00597907 ; 0.0468521 ; 0.0064 ; 0.0127186 ; 0.0493827 ; 0.0128824 ; 0.0251177 ; 0.00644122 ; 0.0064 ; 0.0064 ; 0.00322061 ; 0.00322061 ; 0.00322061 ; 0.00322061 ; 0.00322061 ; 0.00322061
list bn:04720346n ; 0.0328947 ; 0.0372093 ; 0.0374433 ; 0.0286738 ; 0.0314961 ; 0.0176991 ; 0.0358744 ; 0.0238095 ; 0.023176 ; 0.0330579 ; 0.0295276 ; 0.0307692 ; 0.0487805 ; 0.0634921 ; 0.0325203 ; 0.0848329 ; 0.045584 ; 0.0395442 ; 0.0557491 ; 0.115632 ; 0.0115607 ; 0.0524659 ; 0.0190476 ; 0.036036 ; 0.0314961 ; 0.0621707 ; 0.0282686 ; 0.0195838 ; 0.165644 ; 0.0387879 ; 0.0846561 ; 0.0297398 ; 0.0193004 ; 0.0662526 ; 0.0353982 ; 0.00980392 ; 0.0662252 ; 0.015873 ; 0.019802 ; 0.0531561 ; 0.0369942 ; 0.0477876 ; 0.0325203 ; 0.0522876 ; 0.0586081 ; 0.0528674 ; 0.0114943 ; 0.0826331 ; 0.0747664 ; 0.0453901 ; 0.049922 ; 0.0251572 ; 0.039801 ; 0.036036 ; 0.0381406 ; 0.0829016 ; 0.0516129 ; 0.00877193 ; 0.01 ; 0.0434783 ; 1 ; 0.0580138 ; 0.124031 ; 0.0394089 ; 0.104167 ; 0.0603622 ; 0.114286 ; 0.253968 ; 0.197211 ; 0.0747664 ; 0.0287234 ; 0.0127389 ; 0.0529801 ; 0.113475 ; 0.0747664 ; 0.0529801 ; 0.0788177 ; 0.103896 ; 0.020202 ; 0.032 ; 0.0747664 ; 0.0725624 ; 0.0190476 ; 0.0306513 ; 0.0808081 ; 0.038835 ; 0.0176991 ; 0.0190476 ; 0.038835 ; 0.132743 ; 0.0883978 ; 0.0542373 ; 0.112676 ; 0.0264901 ; 0.0314961 ; 0.036036 ; 0.020202 ; 0.0190476 ; 0.00943396 ; 0.01 ; 0.0134228 ; 0.0104712 ; 0.0190476 ; 0.036036 ; 0.025974 ; 0.038835 ; 0.0314961 ; 0.019802 ; 0.00943396 ; 0.038835 ; 0.01 ; 0.01 ; 0.01 ; 0.01 ; 0.01 ; 0.01
mode bn:00033729n ; 0.267409 ; 0.0482977 ; 0.369516 ; 0.0843913 ; 0.0545791 ; 0.0297398 ; 0.0297122 ; 0.048927 ; 0.232338 ; 0.0162107 ; 0.230179 ; 0.17053 ; 0.152318 ; 0.0591497 ; 0.00802407 ; 0.235023 ; 0.139223 ; 0.284506 ; 0.0996276 ; 0.186599 ; 0.0313418 ; 0.236686 ; 0.00407747 ; 0.0297398 ; 0.0161128 ; 0.434221 ; 0.0138768 ; 0.250731 ; 0.0518395 ; 0.152824 ; 0.0596869 ; 0.117614 ; 0.285285 ; 0.0481565 ; 0.0881164 ; 0.0020429 ; 0.39304 ; 0.167086 ; 0.00409417 ; 0.1137 ; 0.124842 ; 0.0832719 ; 0.118577 ; 0.0634596 ; 0.0551537 ; 0.48876 ; 0.0154143 ; 0.689867 ; 0.0163767 ; 0.166065 ; 0.159193 ; 0.0655067 ; 0.0303318 ; 0.0163767 ; 0.272 ; 0.0625611 ; 0.0317146 ; 0.00812183 ; 0.00204708 ; 0.31631 ; 0.0580138 ; 1 ; 0.057971 ; 0.0302744 ; 0.0614125 ; 0.159241 ; 0.0319361 ; 0.0318725 ; 0.320536 ; 0.0163767 ; 0.248309 ; 0.0297915 ; 0.0318408 ; 0.0319043 ; 0.0163767 ; 0.0318408 ; 0.122825 ; 0.104261 ; 0.00204708 ; 0.0161453 ; 0.0163767 ; 0.382805 ; 0.00407747 ; 0.0590951 ; 0.00818833 ; 0.00407747 ; 0.0163767 ; 0.00407747 ; 0.00407747 ; 0.0151362 ; 0.0306807 ; 0.109142 ; 0.0308458 ; 0.0309381 ; 0.0161128 ; 0.0163767 ; 0.00204708 ; 0.00203459 ; 0.00203459 ; 0.00204708 ; 0.0157947 ; 0.0151659 ; 0.00818833 ; 0.0163767 ; 0.0318725 ; 0.00818833 ; 0.00799201 ; 0.0020429 ; 0.00818833 ; 0.00818833 ; 0.00204708 ; 0.00204708 ; 0.00204708 ; 0.00204708 ; 0.00204708 ; 0.00204708
configuration bn:03088982n ; 0.0616016 ; 0.0306513 ; 0.072239 ; 0.0246154 ; 0.0925926 ; 0.0989761 ; 0.0521173 ; 0.0380952 ; 0.0835886 ; 0.00930233 ; 0.10058 ; 0.0536913 ; 0.164179 ; 0.097561 ; 0.0186047 ; 0.088141 ; 0.0197531 ; 0.131543 ; 0.0206718 ; 0.0550775 ; 0.0152091 ; 0.053898 ; 0.0101523 ; 0.10274 ; 0.0182648 ; 0.0566763 ; 0.0435967 ; 0.0644419 ; 0.142857 ; 0.251979 ; 0.0569395 ; 0.051709 ; 0.0626118 ; 0.105647 ; 0.0294118 ; 0.00515464 ; 0.0589319 ; 0.0522648 ; 0.0209424 ; 0.0407125 ; 0.0334378 ; 0.0874404 ; 0.0484848 ; 0.0675105 ; 0.165138 ; 0.0988725 ; 0.0151515 ; 0.0799001 ; 0.040201 ; 0.299373 ; 0.155589 ; 0.0159363 ; 0.110701 ; 0.0197044 ; 0.128957 ; 0.118959 ; 0.0669456 ; 0.0097561 ; 0.00520833 ; 0.0797872 ; 0.124031 ; 0.057971 ; 1 ; 0.10989 ; 0.0680851 ; 0.026534 ; 0.13242 ; 0.308901 ; 0.0484115 ; 0.040201 ; 0.0600601 ; 0.0329218 ; 0.135747 ; 0.0163265 ; 0.0837696 ; 0.0680851 ; 0.114695 ; 0.173913 ; 0.0104712 ; 0.0375587 ; 0.0197044 ; 0.127745 ; 0.0205128 ; 0.0873494 ; 0.0418848 ; 0.0205128 ; 0.0097561 ; 0.0101523 ; 0.0418848 ; 0.0784314 ; 0.124514 ; 0.168116 ; 0.136364 ; 0.0334728 ; 0.0772947 ; 0.040201 ; 0.0104712 ; 0.0205128 ; 0.0101523 ; 0.00520833 ; 0.0340426 ; 0.0594796 ; 0.0101523 ; 0.040201 ; 0.0683761 ; 0.0205128 ; 0.167539 ; 0.0209424 ; 0.00505051 ; 0.0205128 ; 0.0104712 ; 0.0104712 ; 0.0104712 ; 0.00520833 ; 0.00520833 ; 0.00520833
xml bn:02771436n ; 0.0670391 ; 0.0749415 ; 0.0423601 ; 0.0576577 ; 0.0617761 ; 0.0657895 ; 0.0338983 ; 0.0984615 ; 0.0490153 ; 0.0147059 ; 0.059 ; 0.0300188 ; 0.0233577 ; 0.128514 ; 0.0144928 ; 0.0256616 ; 0.00538358 ; 0.0378235 ; 0.025974 ; 0.063745 ; 0.0217391 ; 0.0325203 ; 0.0169492 ; 0.0167364 ; 0.125 ; 0.062435 ; 0.117647 ; 0.039312 ; 0.0886427 ; 0.0740741 ; 0.0380952 ; 0.0293848 ; 0.070396 ; 0.0645161 ; 0.0344086 ; 0.00869565 ; 0.0689655 ; 0.062753 ; 0.00869565 ; 0.0509554 ; 0.00886918 ; 0.104015 ; 0.063745 ; 0.101266 ; 0.110294 ; 0.0531915 ; 0.0441989 ; 0.0424403 ; 0.0322581 ; 0.0869565 ; 0.0958466 ; 0.047619 ; 0.37037 ; 0.0322581 ; 0.0375587 ; 0.0183486 ; 0.1 ; 0.015873 ; 0.0178571 ; 0.089153 ; 0.0394089 ; 0.0302744 ; 0.10989 ; 1 ; 0.0487805 ; 0.0150376 ; 0.104575 ; 0.103226 ; 0.0267559 ; 0.0322581 ; 0.0652174 ; 0.0487805 ; 0.102564 ; 0.0240964 ; 0.0322581 ; 0.102564 ; 0.0740741 ; 0.0474777 ; 0.00884956 ; 0.0597015 ; 0.0322581 ; 0.0340426 ; 0.0714286 ; 0.0601504 ; 0.0169492 ; 0.0169492 ; 0.0322581 ; 0.0169492 ; 0.0714286 ; 0.0601504 ; 0.039604 ; 0.0519481 ; 0.103226 ; 0.105263 ; 0.0285714 ; 0.0322581 ; 0.0178571 ; 0.0169492 ; 0.0344828 ; 0.0178571 ; 0.025 ; 0.0842105 ; 0.0169492 ; 0.00787402 ; 0.0490798 ; 0.0169492 ; 0.0588235 ; 0.0175439 ; 0.0169492 ; 0.0169492 ; 0.00884956 ; 0.00884956 ; 0.00884956 ; 0.00884956 ; 0.0178571 ; 0.0178571
web bn:00080772n ; 0.0711744 ; 0.0200501 ; 0.0226929 ; 0.0151803 ; 0.0772947 ; 0.0437158 ; 0.0434783 ; 0.013289 ; 0.0138348 ; 0.0487805 ; 0.063358 ; 0.0688172 ; 0.0252765 ; 0.0751174 ; 0.047619 ; 0.0514139 ; 0.0235641 ; 0.0202429 ; 0.03125 ; 0.0343348 ; 0.030303 ; 0.0663717 ; 0.0625 ; 0.0437158 ; 0.0454545 ; 0.0319489 ; 0.0327869 ; 0.0205656 ; 0.0492308 ; 0.0407125 ; 0.0246914 ; 0.0308582 ; 0.0197653 ; 0.0347826 ; 0.0387409 ; 0.015873 ; 0.15625 ; 0.0725624 ; 0.0666667 ; 0.130081 ; 0.0190024 ; 0.0146789 ; 0.080402 ; 0.150943 ; 0.0683761 ; 0.0557621 ; 0.0300752 ; 0.0890208 ; 0.0555556 ; 0.048048 ; 0.02589 ; 0.0689655 ; 0.0493827 ; 0.117647 ; 0.04 ; 0.0493827 ; 0.0689655 ; 0.027027 ; 0.0163934 ; 0.0966184 ; 0.104167 ; 0.0614125 ; 0.0680851 ; 0.0487805 ; 1 ; 0.0338983 ; 0.0733945 ; 0.0720721 ; 0.056391 ; 0.0555556 ; 0.0357143 ; 0.0714286 ; 0.0714286 ; 0.0727273 ; 0.117647 ; 0.0344828 ; 0.216216 ; 0.0561404 ; 0.0333333 ; 0.097561 ; 0.117647 ; 0.079602 ; 0.030303 ; 0.0747664 ; 0.0625 ; 0.0625 ; 0.0555556 ; 0.030303 ; 0.0625 ; 0.202703 ; 0.0533333 ; 0.133333 ; 0.15534 ; 0.16 ; 0.0454545 ; 0.266667 ; 0.0333333 ; 0.030303 ; 0.030303 ; 0.0333333 ; 0.0181818 ; 0.0547945 ; 0.0149254 ; 0.0555556 ; 0.15534 ; 0.0625 ; 0.0952381 ; 0.0322581 ; 0.030303 ; 0.030303 ; 0.0333333 ; 0.0333333 ; 0.0333333 ; 0.0163934 ; 0.0333333 ; 0.0333333
méthode bn:01641329n ; 0.0835465 ; 0.0884831 ; 0.105434 ; 0.12875 ; 0.0137221 ; 0.0448598 ; 0.0873786 ; 0.049922 ; 0.0676899 ; 0.0365297 ; 0.0585065 ; 0.0894207 ; 0.111475 ; 0.0566372 ; 0.00440529 ; 0.155797 ; 0.266985 ; 0.0573678 ; 0.0533333 ; 0.0759494 ; 0.0932755 ; 0.134583 ; 0.00460829 ; 0.0294659 ; 0.00877193 ; 0.0932134 ; 0.0130719 ; 0.0506329 ; 0.0472674 ; 0.0542222 ; 0.121849 ; 0.0405503 ; 0.105696 ; 0.131367 ; 0.130496 ; 0.00465116 ; 0.0797872 ; 0.0369914 ; 0.00465116 ; 0.0253968 ; 0.15879 ; 0.03367 ; 0.0466786 ; 0.0675381 ; 0.0265781 ; 0.0835735 ; 0.0327198 ; 0.117647 ; 0.0183486 ; 0.0606965 ; 0.0648247 ; 0.0695652 ; 0.0306513 ; 0.00909091 ; 0.175318 ; 0.0632411 ; 0.0336134 ; 0.0183486 ; 0.002331 ; 0.0606673 ; 0.0603622 ; 0.159241 ; 0.026534 ; 0.0150376 ; 0.0338983 ; 1 ; 0.0167715 ; 0.0167015 ; 0.230159 ; 0.0183486 ; 0.08 ; 0.0317125 ; 0.0338983 ; 0.0657895 ; 0.00909091 ; 0.0166667 ; 0.0599613 ; 0.0485893 ; 0.002331 ; 0.00881057 ; 0.0183486 ; 0.152299 ; 0.00925926 ; 0.0546737 ; 0.00925926 ; 0.0186916 ; 0.0373832 ; 0.0186916 ; 0.00460829 ; 0.00883002 ; 0.0647773 ; 0.0509031 ; 0.0167015 ; 0.034188 ; 0.036036 ; 0.0183486 ; 0.0046729 ; 0.00229885 ; 0.00460829 ; 0.0046729 ; 0.0344828 ; 0.0155642 ; 0.00925926 ; 0.0183486 ; 0.0167015 ; 0.00460829 ; 0.00436681 ; 0.00232019 ; 0.0186916 ; 0.00925926 ; 0.0046729 ; 0.0046729 ; 0.0046729 ; 0.0046729 ; 0.0046729 ; 0.0046729
bits bn:00010731n ; 0.0368664 ; 0.0412371 ; 0.0215582 ; 0.0310078 ; 0.0377358 ; 0.0930233 ; 0.0924855 ; 0.0134228 ; 0.0249453 ; 0.0121951 ; 0.0297436 ; 0.0334728 ; 0.0967742 ; 0.0761905 ; 0.0493827 ; 0.0488432 ; 0.0116959 ; 0.0392562 ; 0.0155642 ; 0.0715884 ; 0.0310078 ; 0.0630531 ; 0.031746 ; 0.0867052 ; 0.0470588 ; 0.0342612 ; 0.033195 ; 0.0380577 ; 0.0496894 ; 0.0751979 ; 0.108844 ; 0.0142721 ; 0.019802 ; 0.0172043 ; 0.0390244 ; 0.0338983 ; 0.0782396 ; 0.0352423 ; 0.0338983 ; 0.0299625 ; 0.0094451 ; 0.115619 ; 0.0816327 ; 0.15534 ; 0.133028 ; 0.0290645 ; 0.0307692 ; 0.0457797 ; 0.057971 ; 0.0893417 ; 0.0993031 ; 0.034188 ; 0.10596 ; 0.057971 ; 0.0738342 ; 0.10596 ; 0.0707965 ; 0.028169 ; 0.0172414 ; 0.0495356 ; 0.114286 ; 0.0319361 ; 0.13242 ; 0.104575 ; 0.0733945 ; 0.0167715 ; 1 ; 0.16 ; 0.0607211 ; 0.123077 ; 0.0358343 ; 0.0353982 ; 0.376471 ; 0.0747664 ; 0.123077 ; 0.158416 ; 0.22069 ; 0.0567376 ; 0.0350877 ; 0.208333 ; 0.057971 ; 0.0802005 ; 0.031746 ; 0.146465 ; 0.0655738 ; 0.031746 ; 0.057971 ; 0.0655738 ; 0.140351 ; 0.102564 ; 0.0544218 ; 0.0632411 ; 0.0740741 ; 0.0366972 ; 0.0987654 ; 0.057971 ; 0.0350877 ; 0.031746 ; 0.015625 ; 0.0172414 ; 0.0186916 ; 0.0272109 ; 0.031746 ; 0.057971 ; 0.148515 ; 0.140351 ; 0.0987654 ; 0.0338983 ; 0.031746 ; 0.0655738 ; 0.0172414 ; 0.0172414 ; 0.0172414 ; 0.0350877 ; 0.0172414 ; 0.0172414
conditionnelle bn:00100214a ; 0.0367816 ; 0.0201005 ; 0.0223147 ; 0.0152091 ; 0.0776699 ; 0.043956 ; 0.0213904 ; 0.027027 ; 0.0258206 ; 0.0240964 ; 0.0307377 ; 0.0333333 ; 0.0519481 ; 0.163265 ; 0.0481928 ; 0.0268007 ; 0.0116618 ; 0.0406336 ; 0.0313725 ; 0.0712695 ; 0.0150376 ; 0.0168955 ; 0.0307692 ; 0.043956 ; 0.045977 ; 0.0649065 ; 0.0329218 ; 0.020592 ; 0.209964 ; 0.0778364 ; 0.107383 ; 0.0152091 ; 0.0185185 ; 0.0348584 ; 0.0190476 ; 0.016129 ; 0.0374707 ; 0.0350877 ; 0.0327869 ; 0.0297398 ; 0.019025 ; 0.0615385 ; 0.038835 ; 0.0707965 ; 0.136986 ; 0.0548327 ; 0.00740741 ; 0.0456491 ; 0.119403 ; 0.0924765 ; 0.102787 ; 0.0165289 ; 0.104575 ; 0.056338 ; 0.0400501 ; 0.104575 ; 0.149533 ; 0.0135135 ; 0.0166667 ; 0.0493827 ; 0.253968 ; 0.0318725 ; 0.308901 ; 0.103226 ; 0.0720721 ; 0.0167015 ; 0.16 ; 1 ; 0.0604915 ; 0.119403 ; 0.0357542 ; 0.0347826 ; 0.0720721 ; 0.0353982 ; 0.119403 ; 0.15534 ; 0.0981595 ; 0.119403 ; 0.0338983 ; 0.0470588 ; 0.056338 ; 0.0798005 ; 0.0634921 ; 0.0361991 ; 0.135593 ; 0.0307692 ; 0.0273973 ; 0.0307692 ; 0.0634921 ; 0.222222 ; 0.0536913 ; 0.124481 ; 0.340909 ; 0.036036 ; 0.045977 ; 0.056338 ; 0.0338983 ; 0.0634921 ; 0.0307692 ; 0.0166667 ; 0.0183486 ; 0.0268456 ; 0.0307692 ; 0.056338 ; 0.0350877 ; 0.0634921 ; 0.0963855 ; 0.0677966 ; 0.0151515 ; 0.0634921 ; 0.0166667 ; 0.0166667 ; 0.0166667 ; 0.0166667 ; 0.0166667 ; 0.0166667
foreach bn:03463379n ; 0.0934959 ; 0.0760456 ; 0.189864 ; 0.0665939 ; 0.0246533 ; 0.0259319 ; 0.0496689 ; 0.0447552 ; 0.124244 ; 0.03125 ; 0.0845808 ; 0.138182 ; 0.113265 ; 0.105437 ; 0.0153257 ; 0.248317 ; 0.184375 ; 0.107082 ; 0.0895062 ; 0.269231 ; 0.0140351 ; 0.252004 ; 0.00790514 ; 0.0259319 ; 0.0152091 ; 0.341255 ; 0.0235988 ; 0.102587 ; 0.156573 ; 0.107206 ; 0.111517 ; 0.0777461 ; 0.112115 ; 0.0749415 ; 0.143045 ; 0.00396825 ; 0.149157 ; 0.0714286 ; 0.00396825 ; 0.0465116 ; 0.157614 ; 0.103104 ; 0.0512 ; 0.0601504 ; 0.0966719 ; 0.160294 ; 0.0140105 ; 0.227557 ; 0.0318725 ; 0.119843 ; 0.246813 ; 0.0290909 ; 0.0551724 ; 0.0318725 ; 0.200754 ; 0.0551724 ; 0.0599251 ; 0.00387597 ; 0.00198807 ; 0.114087 ; 0.197211 ; 0.320536 ; 0.0484115 ; 0.0267559 ; 0.056391 ; 0.230159 ; 0.0607211 ; 0.0604915 ; 1 ; 0.0318725 ; 0.149329 ; 0.029304 ; 0.029304 ; 0.115538 ; 0.0156863 ; 0.029304 ; 0.110714 ; 0.045007 ; 0.00398406 ; 0.0310078 ; 0.0318725 ; 0.321267 ; 0.00790514 ; 0.05 ; 0.0159363 ; 0.00790514 ; 0.0318725 ; 0.00790514 ; 0.00790514 ; 0.0290698 ; 0.0526316 ; 0.093415 ; 0.0584906 ; 0.0145455 ; 0.0152091 ; 0.0156863 ; 0.00398406 ; 0.00393701 ; 0.00393701 ; 0.00398406 ; 0.00727273 ; 0.00675676 ; 0.00790514 ; 0.0156863 ; 0.0293578 ; 0.0159363 ; 0.00754717 ; 0.00396825 ; 0.0159363 ; 0.0159363 ; 0.00198807 ; 0.00198807 ; 0.00198807 ; 0.00398406 ; 0.00398406 ; 0.00398406
pouvoir bn:00084450v ; 0.00940071 ; 0.00554017 ; 0.00605144 ; 0.00821355 ; 0.0467836 ; 0.027972 ; 0.0277778 ; 0.0155642 ; 0.00700219 ; 0.05 ; 0.00417101 ; 0.0179775 ; 0.0271647 ; 0.0946746 ; 0.1 ; 0.00680851 ; 0.0124417 ; 0.0110193 ; 0.0377358 ; 0.0186047 ; 0.0454545 ; 0.0176991 ; 0.0909091 ; 0.0137931 ; 0.0434783 ; 0.0176018 ; 0.00970874 ; 0.0107817 ; 0.0276817 ; 0.0104439 ; 0.0701754 ; 0.00195503 ; 0.00500313 ; 0.00465116 ; 0.0104987 ; 0.0526316 ; 0.0204082 ; 0.0190024 ; 0.111111 ; 0.0173913 ; 0.00992556 ; 0.0324544 ; 0.0239521 ; 0.0540541 ; 0.019802 ; 0.00738007 ; 0.0108696 ; 0.0117302 ; 0.142857 ; 0.0123839 ; 0.0278746 ; 0.025641 ; 0.0677966 ; 0.142857 ; 0.0207254 ; 0.0677966 ; 0.25 ; 0.0322581 ; 0.0588235 ; 0.0127186 ; 0.0747664 ; 0.0163767 ; 0.040201 ; 0.0322581 ; 0.0555556 ; 0.0183486 ; 0.123077 ; 0.119403 ; 0.0318725 ; 1 ; 0.0184332 ; 0.027027 ; 0.0555556 ; 0.0571429 ; 0.142857 ; 0.117647 ; 0.0625 ; 0.0321285 ; 0.125 ; 0.0454545 ; 0.142857 ; 0.0427807 ; 0.0909091 ; 0.021978 ; 0.2 ; 0.0909091 ; 0.142857 ; 0.0909091 ; 0.0909091 ; 0.097561 ; 0.0363636 ; 0.0178571 ; 0.056338 ; 0.0285714 ; 0.0434783 ; 0.142857 ; 0.125 ; 0.0909091 ; 0.0434783 ; 0.0588235 ; 0.030303 ; 0.0185185 ; 0.0434783 ; 0.0666667 ; 0.0273973 ; 0.0909091 ; 0.0434783 ; 0.111111 ; 0.0909091 ; 0.0434783 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
